date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:41:03	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:03%20GMT	https://www.lithan.com/singapore/career-services?p_p_auth=fd3OiTjt&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/career-servicesd465	(from https://www.lithan.com/singapore/career-services)
22:41:04	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:03%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/career-services)
22:41:04	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.dd.delayed	(from https://www.lithan.com/singapore/career-services)
22:41:04	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:04%20GMT	https://www.lithan.com/singapore/local_events?p_p_auth=qZ2pyNy0&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/local_eventsa512	(from https://www.lithan.com/singapore/local_events)
22:41:04	50695/50695	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:04%20GMT	https://www.lithan.com/singapore/local_events?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/local_events348a.html	(from https://www.lithan.com/singapore/local_events)
22:41:05	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:04%20GMT	https://www.lithan.com/singapore/local_events?p_p_auth=qZ2pyNy0&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/local_eventsa512	(from https://www.lithan.com/singapore/local_events)
22:41:05	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:05%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/local_events)
22:41:05	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.e2.delayed	(from https://www.lithan.com/singapore/local_events)
22:41:05	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:05%20GMT	https://www.lithan.com/singapore/facilities?p_p_auth=AOE5En2V&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/facilitiesa05a	(from https://www.lithan.com/singapore/facilities)
22:41:06	51385/51385	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:05%20GMT	https://www.lithan.com/singapore/facilities?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/facilities348a.html	(from https://www.lithan.com/singapore/facilities)
22:41:06	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:06%20GMT	https://www.lithan.com/singapore/facilities?p_p_auth=AOE5En2V&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/facilitiesa05a	(from https://www.lithan.com/singapore/facilities)
22:41:06	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:06%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/facilities)
22:41:06	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.e7.delayed	(from https://www.lithan.com/singapore/facilities)
22:41:06	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:06%20GMT	https://www.lithan.com/singapore/about?p_p_auth=Ue4Nlj8R&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/about6666	(from https://www.lithan.com/singapore/about)
22:41:07	51238/51238	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:06%20GMT	https://www.lithan.com/singapore/about?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/about348a.html	(from https://www.lithan.com/singapore/about)
22:41:07	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:07%20GMT	https://www.lithan.com/singapore/about?p_p_auth=Ue4Nlj8R&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/about.ea6666.delayed	(from https://www.lithan.com/singapore/about)
22:41:07	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:07%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/about)
22:41:07	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.ec.delayed	(from https://www.lithan.com/singapore/about)
22:41:08	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:07%20GMT	https://www.lithan.com/singapore/careersatlithan?p_p_auth=g42Ra7au&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/careersatlithan8873	(from https://www.lithan.com/singapore/careersatlithan)
22:41:08	51400/51400	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:08%20GMT	https://www.lithan.com/singapore/careersatlithan?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/careersatlithan348a.html	(from https://www.lithan.com/singapore/careersatlithan)
22:41:08	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:08%20GMT	https://www.lithan.com/singapore/careersatlithan?p_p_auth=g42Ra7au&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/careersatlithan8873	(from https://www.lithan.com/singapore/careersatlithan)
22:41:09	24852/24852	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jun%202016%2007:04:22%20GMT	https://www.lithan.com/documents/12720/102808/Box1.png?t=1466665462510	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/documents/12720/102808/Box16221.png	(from https://www.lithan.com/singapore/careersatlithan)
22:41:09	26069/26069	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jun%202016%2007:04:30%20GMT	https://www.lithan.com/documents/12720/102808/Box2.png?t=1466665471062	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/documents/12720/102808/Box20509.png	(from https://www.lithan.com/singapore/careersatlithan)
22:41:09	26592/26592	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jun%202016%2007:04:35%20GMT	https://www.lithan.com/documents/12720/102808/Box3.png?t=1466665476290	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/documents/12720/102808/Box3bab4.png	(from https://www.lithan.com/singapore/careersatlithan)
22:41:09	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:09%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/careersatlithan)
22:41:09	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.f4.delayed	(from https://www.lithan.com/singapore/careersatlithan)
22:41:10	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:09%20GMT	https://www.lithan.com/singapore/press?p_p_auth=cGHaHmfw&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/press4a49	(from https://www.lithan.com/singapore/press)
22:41:10	51165/51165	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:09%20GMT	https://www.lithan.com/singapore/press?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/press348a.html	(from https://www.lithan.com/singapore/press)
22:41:10	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:10%20GMT	https://www.lithan.com/singapore/press?p_p_auth=cGHaHmfw&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/press4a49	(from https://www.lithan.com/singapore/press)
22:41:11	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:10%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/press)
22:41:11	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.fa.delayed	(from https://www.lithan.com/singapore/press)
22:41:11	3596928/3596928	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202014%2003:34:32%20GMT	https://www.lithan.com/documents/12720/16508/WDAarticle_big1.jpg?t=1407296073062	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/documents/12720/16508/WDAarticle_big1ed85.jpg	(from https://www.lithan.com/singapore/press)
22:41:11	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:11%20GMT	https://www.lithan.com/singapore/privacy-policy?p_p_auth=a8nOAnVE&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/privacy-policy42d7	(from https://www.lithan.com/singapore/privacy-policy)
22:41:11	50755/50755	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:11%20GMT	https://www.lithan.com/singapore/privacy-policy?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/privacy-policy348a.html	(from https://www.lithan.com/singapore/privacy-policy)
22:41:12	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:11%20GMT	https://www.lithan.com/singapore/privacy-policy?p_p_auth=a8nOAnVE&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/privacy-policy42d7	(from https://www.lithan.com/singapore/privacy-policy)
22:41:12	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:12%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/privacy-policy)
22:41:12	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.ff.delayed	(from https://www.lithan.com/singapore/privacy-policy)
22:41:12	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:12%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_auth=4ZKrdEcB&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use6288	(from https://www.lithan.com/singapore/terms-of-use)
22:41:13	50693/50693	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202016%2014:41:12%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2Fcreate_account	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use348a.html	(from https://www.lithan.com/singapore/terms-of-use)
22:41:13	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:13%20GMT	https://www.lithan.com/singapore/terms-of-use?p_p_auth=4ZKrdEcB&p_p_id=49&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&_49_struts_action=%2Fmy_sites%2Fview&_49_groupId=12720&_49_privateLayout=false	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/terms-of-use6288	(from https://www.lithan.com/singapore/terms-of-use)
22:41:13	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:13%20GMT	https://www.lithan.com/singapore/catalog1	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/catalog1	(from https://www.lithan.com/singapore/terms-of-use)
22:41:13	0/-1	---M--	302	error ('')			https://www.lithan.com/singapore/lithan-for-enterprise	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/singapore/lithan-for-enterprise.104.delayed	(from https://www.lithan.com/singapore/terms-of-use)
22:41:14	129/129	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202015%2002:04:48%20GMT	https://www.lithan.com/Lithan-theme/images/aui/common/state_default_bg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/common/state_default_bg.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:14	144/144	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202015%2002:04:48%20GMT	https://www.lithan.com/Lithan-theme/images/aui/common/state_hover_bg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/common/state_hover_bg.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:14	131/131	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202015%2002:04:48%20GMT	https://www.lithan.com/Lithan-theme/images/aui/common/state_active_bg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/common/state_active_bg.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:14	155/155	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202015%2002:04:48%20GMT	https://www.lithan.com/Lithan-theme/images/aui/common/state_selected_hover.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/common/state_selected_hover.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:15	1025/1025	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:15%20GMT	https://www.lithan.com/Lithan-theme/images/aui/picker_bg.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/picker_bg.109.delayed	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:15	1029/1029	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:15%20GMT	https://www.lithan.com/Lithan-theme/images/aui/color_indic.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/color_indic.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:15	1013/1013	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:15%20GMT	https://www.lithan.com/Lithan-theme/images/aui/hue.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/hue.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:16	1019/1019	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Oct%202016%2014:41:15%20GMT	https://www.lithan.com/Lithan-theme/images/aui/select.png	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/Lithan-theme/images/aui/select.png	(from https://www.lithan.com/html/css/portal/aui_deprecated.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:16	11989/11989	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/add_content.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/add_content1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:17	2330/2330	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/asset_category_selector.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/asset_category_selector1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:17	3604/3604	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/asset_column.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/asset_column1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:17	1098/1098	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/auto_row.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/auto_row1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:17	6456/6456	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/device_preview.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/device_preview1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:17	1456/1456	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/edit_layout.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/edit_layout1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:17	507/507	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/flyout.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/flyout1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:18	6157/6157	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/forms.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/forms1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:18	3129/3129	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/generic_portal.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/generic_portal1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:18	2335/2335	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/generic_portlet.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/generic_portlet1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:18	463/463	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/header_row.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/header_row1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:18	34/34	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/javascript_template.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/javascript_template1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:19	209/209	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/notifications.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/notifications1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:19	479/479	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/openid.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/openid1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:19	324/324	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/page_settings.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/page_settings1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:19	3117/3117	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/panel_component.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/panel_component1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
22:41:20	992/992	---M-Z	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2000:27:12%20GMT	https://www.lithan.com/html/css/portal/panel_page.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000	C:/My%20Web%20Sites/LithanWeb/www.lithan.com/html/css/portal/panel_page1436.css	(from https://www.lithan.com/html/css/portal_1.css?browserId=other&themeId=Lithan_WAR_Lithantheme&languageId=singapore_SG&b=6203&t=1475281632000)
